82465  魔毯级轰炸机
82470  入侵者战斗机甲-骑兵型
82475  遗弃的阿塔兰忒级重型驱逐舰
82480  遗弃的阿塔兰忒级重型驱逐舰-特装型
82485  遗弃的阿塔兰忒级重型驱逐舰-蔷薇型
82490  废弃的大力神级集装箱运输舰
82495  废弃的厄尔尼诺级战列巡洋舰
82500  废弃的雅典娜级舰队航母
82505  被废弃的厄瑞玻斯级特装战列舰
82510  被摧毁的塞尔芬迪娜级无畏舰
82515  米诺陶斯级防空巡洋舰
82520  AWS420-3/S区域拦截系统
82525  圣魔级特装战列舰-亚伯
82530  圣魔级特装战列舰-该隐
82531  超级战列舰
82535  双联装电磁轨道炮
82540  苍兰导弹阵列
82545  舰载机机库
82550  流星舰载机-改三
82555  远程舰载机
82560  星雨级护卫舰
82565  星雨级护卫舰导弹型
82570  星雨级护卫舰防空型
82571  护卫舰
82575  突袭者级轻型战术舰基础型
82580  美因茨级特遣舰
82585  突袭者级轻型战术舰暗区型
82595  突袭者级轻型战术舰海军型
82600  中型速射炮塔
82605  小型速射炮塔
82610  蝴蝶重型巡航导弹
82615  中型导弹
82620  埃癸斯号
82625  斯内克斯号
82630  奥维利亚号
82635  赫利奥斯级导弹无畏舰
82640  混沌之刃级无畏舰
82645  三叶级导弹型
82650  导弹护卫舰
82655  损坏的赫利奥斯级导弹无畏舰
82660  沉默的混沌之刃级无畏舰
82665  阳帆级护卫战巡
82670  损坏的阳帆级护卫战巡
82675  玄鸟级侦察机
82680  含光先进空优战机
82685  哈迪斯级移动航空基地
82695  孔雀石中距空空导弹
82700  含光先进空优战机格斗型
82705  破损的哈迪斯级移动航空基地
82710  天斩型护卫炮艇
82715  担负机动防空任务的重型炮艇
82720  一型可为舰队提供防空支援的无人炮艇
82725  Excalibur胜利之剑
82730  Avalon阿瓦隆
82735  叹息之墙
82736  巨型移动战争堡垒
82740  重型双联装质量投射炮
82745  重型12联装防空速射炮
82750  重型电浆投射炮
82755  双联装巨型电浆投射炮
82760  重型镭射投射炮
82765  双联装巨型镭射投射炮
82770  沉默的Excalibur胜利之剑
82775  沉默的Avalon阿瓦隆
82780  沉默的叹息之墙
82800  图腾级改装战列舰
82801  货舰改装成的战列舰
82810  图腾级改装航母
82811  货舰改装成的重型航母
82820  图腾级重型货舰
82821  重型通用载货舰
82830  重型双联装镭射投射炮
82835  双联装150毫米速射炮
82840  50毫米速射炮
82850  稚刀级轻巡洋舰
82851  轻型支援巡洋舰
82860  120毫米速射炮
82870  滚滚级防空驱逐舰
82871  高性能防空驱逐舰
82875  熊猫防空炮塔
82880  乌兰巴托级指挥母舰
82881  战略指挥母舰
82890  建御雷神
82891  特种战略指挥母舰
82900  小型晶簇
82910  中型晶簇 
82920  大型晶簇
82930  巨型晶簇
82940  羽级棺骸 
82950  落级棺骸 
82960  烈级棺骸 
82970  王级棺骸
82980  未识别威胁
82985  废弃的乌兰巴托级
82990  卡厄斯联盟
82995  科研模块
83000  航空支援_舰队防空
83005  航空支援_前线攻击
83010  航空支援_穿梭轰炸
83015  航空支援_空中优势
83020  航空支援_战略轰炸
83025  启动武器系统
83030  联盟战斗机
83035  破刃之剑
83040  破刃之剑
83045  破戟之刃
83050  破戟之刃
83055  曼陀罗导弹
83060  石斛兰防空导弹
83065  石斛兰反旗舰型
83070  石斛兰反舰集束型
83075  巴瑟梅罗
83076  莫尔迪基安第四舰队旗舰
83080  电子投影
83085  失去动力的提丰级
83090  阿芙乐尔报道！全舰整装待发，指挥官同志，请下命令吧！
83095  死神已降临！所有武器已授权开火，让我们开始收割敌方旗舰吧！
83100  第二独立舰队旗舰阿尔贝迪欧已抵达，法拉克系统确认解锁，开始执行迎敌程序
83105  晨锋级战略打击母舰
83110  战略旗舰-临阵
83115  晨星重型脉冲炮
83120  霰雪四联装电浆炮
83125  月溪速射激光炮
83130  晨锋级战略打击母舰
83135  战略旗舰-临阵
83140  入侵者机甲队长机型
83145  入侵者机甲的队长机型号，可使用高出力射击反制高级战机
83150  GX-正义之枪
83155  为AI护卫部队开发的新世代舰载机，拥有优秀综合作战性能
83160  GX-朗基努斯构型
83165  正义之枪的朗基努斯强化套件，具备出色正面攻坚火力
83170  GX-卡西乌斯构型
83175  正义之枪的卡西乌斯强化套件，具备卓越空战能力
83180  GX-盖乌斯构型
83185  正义之枪的盖乌斯强化套件，具备多目标打击能力
83190  魅影 
83195  配合GX计划开发的伴随无人机，可提供多样支援能力
83200  抚仙级工程舰 
83205  后勤舰船 保障舰队安全
83210  碎星级攻击舰
83215  装备重型导弹发射装置的舰队火力支援舰 
83220  星语级侦察航母 
83225  具有强续航力的多用途辅助航母
83230  新星级驱逐舰 
83235  承担舰队护卫任务的小型辅助舰
83240  圣碑级激光无畏舰 
83245  大型激光炮无畏舰
83250  瘫痪的碎星级攻击舰
83255  沉默的圣碑级激光无畏舰 
83260  幸存者级战术驱逐舰 
83265  维格尔仿制的外贸型突袭者
83270  轻型驱逐舰 
83275  巡逻用的小型舰船 
83280  食人鲳轰炸机 
83285  重型攻击轰炸机，拥有强大的输出火力 
83290  食人鲳轰炸机-蔷薇型
83295  装备了蔷薇导弹的重型轰炸机
83300  锦依卫
83305  洛神号所属的锦依卫涂装，永远守护殿下
83310  GX-EX
83315  GX-EX
83320  召唤正义之枪
83325  召唤食人鲳
83330  召唤蔷薇食人鲳
83340  命运女神级星域压制舰
83345  辉夜·乌尔德
83350  命运女神级星域压制舰
83355  天羽·斯卡蒂
83360  凤凰级隐秘巡游舰
83365  如凤凰般闪耀  穿梭于群星间的海拉米尔舰队先锋  
83350  命运女神级星域压制舰
83355  天羽·斯卡蒂
83360  凤凰级隐秘巡游舰
83365  如凤凰般闪耀  穿梭于群星间的海拉米尔舰队先锋  
83370  莱恩-代行者兵装
83375  莱恩-代行者兵装是“代理人”组织基于原型机研制的重型多用途战机
83380  莱恩—猎兵兵装
83385  莱恩-猎兵兵装是“代理人”组织的新型空中优势战机
83390  仙女木级
83395  服役于彩虹物流新型货运母舰
83400  分解仙女木级
83405  兑换仙女木级蓝图
83410  星炬级
83415  类似于小型据点的巡逻舰队领舰
83420  激光电弧实验平台 宙斯
83421  实战化改造的激光电弧武器实验平台
83425  利贝尔方舟
83426  机动工业城
83430  阿克索级维修舰
83431  作为大型维修舰主要负责大型特混舰队中主力舰艇的综合补给与战场维修
83435  分解阿克索级蓝图
83436  兑换阿克索级蓝图
83440  大键琴级重力井战列舰
83441  拥有强大自持力与压制性火力的重力场平台战舰
83445  分解大键琴级蓝图
83446  兑换大键琴级蓝图
83450  小键琴级防空战列舰
83451  拥有强大自持力与压制性火力的重力场平台战舰
83460  卡厄斯联盟E-BIG7-N型量产战列舰
83461  联盟新型量产战列舰，综合考虑了性能和产能
83470  卡厄斯联盟E-BIG7-R型精英战列舰
83471  N型的综合增强型，增强了三大指标的性能
83480  红兔子罗德油号特装战列舰
83481  罗德油食用油有限公司总旗舰
83490  恪尽职守级大型火力平台
83491  装备有大型能量光束的移动火力平台
83500  三联装电磁轨道炮
83501  大口径电磁轨道炮
83510  三联装电磁轨道炮
83511  大口径电磁轨道炮
83520  支点级中型战术舰-多用途装甲型
83521  海拉米尔集团下属芬里尔公司设计的新型多用途战术舰
83530  帕尔修斯号战略火力基地舰
83531  威严的超级巨舰，长距离火力巅峰之作
83540  佩尔萨斯级火力节点舰
83541  火力节点舰
83550  激光塔
83551  防空激光束塔
83560  AN-1K型重型战斗机
83561  重型防空战斗机
83570  猎兵-LM 现代化方案
83571  进行现代化的改装猎兵级
83580  先锋MK2级轻型航母
83581  轻型侦查航母
83590  独角兽级巡洋舰导弹型
83591  发射重型反旗舰导弹
83600  支点级多用途导弹航母泰瓦伦型
83601  导弹航母
83610  彗星级重炮艇菲尼克斯号
83611  彗星级多用途化改造型，可对抗多种目标
83620  彗星级重炮艇
83621  联盟重炮艇计划制式产品，专精对抗重型战机
83630  烂汤圆级无人机
83631  罗德油公司针对大型船只防空能力较弱开发的量产型无人机
83640  汤圆T级精英战斗机
83641  罗德油公司先进战机项目的产物
83650  汤圆T级精英轰炸机
83651  罗德油公司先进战机项目的副产物
83660  分解E-BIG7-N蓝图
83661  兑换E-BIG7-N蓝图
83670  分解E-BIG7-R蓝图
83671  兑换E-BIG7-R蓝图
83680  分解红兔子罗德油蓝图
83681  兑换红兔子罗德油蓝图
83690  分解支点级蓝图
83691  兑换支点级蓝图
83700  分解支点泰坦型蓝图
83701  兑换支点泰坦型蓝图
83710  分解帕尔修斯蓝图
83711  兑换帕尔修斯蓝图
83720  瓦尔级航空母舰
83721  大型母舰搭载舰载机为舰队撑起防空网
83730  瓦尔重锤改装无畏舰
83731  改装型无畏舰
83740  分解瓦尔级蓝图
83741  兑换瓦尔级蓝图
83750  分解瓦尔重锤蓝图
83751  兑换瓦尔重锤蓝图
83760  长枪级战术驱逐舰
83761  舰队多功能屏卫舰
83765  卡厄斯联盟—食用油动力船坞
83770  损毁的独角兽导弹型
83780  失去动力的先锋MK2型航母
83785  被重创的猎鲨级袭击舰
83790  重型前哨控制基地
83791  星区级控制基地
83800  大型前哨控制基地
83801  区域级控制基地
83810  K型无人战斗机
83811  暗区承建的拉比特定制款无人机
83820  召唤烂汤圆级无人机
83830  召唤烂汤圆T级精英战斗机
83840  召唤烂汤圆T级精英轰炸机
83850  召唤泰坦战斗机
83860  召唤泰坦轰炸机
83870  召唤泰坦炮艇
83880  召唤重型无人机K1
83890  召唤AN-1K型重型战斗机
83900  召唤火力节点舰
83910  MCJ117铸造都市
83920  MCJ117铸造都市是食用油动力船坞制造出的大型殖民构造体，同时也是目前食用油公司在M51星区的行政总部
83940  撕裂爪无人机	
83941  轻型无人机		
83950  通灵塔
83951  用来整备拦截中队的自动工厂	
83960  南瓜子号
83961  一艘特殊的纪念舰
83970  环带级摧星巨舰
83971  食用油动力船坞设计建造的第一型摧星巨舰
83980  旗舰级镭射激光炮
83981  旗舰级镭射激光炮
83990  分解环带级蓝图
83991  兑换环带级蓝图
84000  跨越级高速货船
84001  高速货船
84010  安保级民用护卫舰
84011  民用护卫舰
84020  搬运工级运输艇
84021  民用运输艇
84030  SSC级重装战巡
84031  食用油星际驱动公司开发的全能型战舰
84040  MSV-19夜枭星际战斗机
84041  食用油星际驱动公司开发的一款高性能战斗机
84050  MSV-19B夜枭星际攻击机
84051  通过加装燃料炮变为攻击机的型号
84060  霜喙渡影战斗系统
84061  一款为夜枭开发的战斗背包系统，大幅度增强战力
84070  分解SSC级蓝图
84071  分解SSC级蓝图
84080  秘银之刃
84090  无比级导弹巡洋舰
84091  发射震荡导弹的导弹战列巡洋舰
84100  追赶者级大型巡洋舰
84101  大型激光炮攻击巡洋舰
84110  追赶者级轻型航母
84111  轻型舰载机航母
84120  双联装超重型涡轮激光炮
84125  双联装重型涡轮激光炮
84130  重型涡轮激光炮
84135  中型双联装激光炮
84140  小型防空速射激光炮
84145  震荡导弹
84150  星铸级战略投射母舰
84155  战略旗舰——翼佐
84160  奥特林德级战略航母
84165  战略指挥母舰
84170  帝征型节点战机-辉界
84175  战斗指挥机-侦察模式
84180  帝征型节点战机-岚牙
84185  战斗指挥机-制空模式
84190  帝征型节点战机-龙槊
84195  战斗指挥机-强击模式
84200  卫蛇型无人机-天倾
84205  突击无人机-制空模式
84210  卫蛇型无人机-曜星
84215  突击无人机-强击模式
84220  分解星铸级蓝图
84221  兑换星铸级蓝图
84230  分解奥特林德级蓝图
84231  兑换奥特林德级蓝图
84240  鲲鹏级超级航母
84241  超级蜂群无人机母舰
84250  朱雀级战斗轰炸无人机
84251  大型战斗轰炸无人机
84260  分解鲲鹏级蓝图
84261  兑换鲲鹏级蓝图
84270  召唤AN-1K型重型战斗机
84271  召唤K型无人战斗机
84272  召唤朱雀级战斗轰炸无人机
84273  制空模式
84274  反舰模式
84280  SAA级特种重巡洋舰 神圣远景号
84281  食用油星际驱动开发的新锐“重巡”
84290  星铸级工程母舰
84291  战略工程母舰-舰队型
84300  A3级星际航空驱逐舰
84301  拥有强大的火力的特装航空堡垒舰
84310  三联装激光镭射炮
84320  半山级后勤舰
84321  中型综合后勤舰
84330  阡陌级工程艇
84331  大型多用途工程艇
84340  汤圆X翼
84341  量产的顶尖汤圆
84350  汤圆猎杀者
84351  颠覆汤圆便宜管饱之名的超级战斗机
84360  野餐会级维修补给舰
84361  食用油公司的维修工程舰
84370  海格力斯级驱逐舰
84371  未成长完全的虫族，绝对不是虫娘培养出错的半成品！
84380  科研模块
84385  旗舰级增援模块
84386  联盟次顶级单位增援解锁模块
84390  旗舰级增援模块
84391  联盟次顶级单位增援解锁模块
84390	航空支援-侦查中队	
84400	航空支援-巡逻中队	
84410	航空支援-攻击中队	
84420	航空支援-截击中队	
84430	航空支援-轰炸中队	
84440	航空支援-特别行动组	
84391	召唤“母鹅”侦查中队（3架雷鸟预警机）
84401	召唤“侧卫”空中巡逻中队（5架美杜莎精英战机）
84411	召唤“打击者”攻击中队（5架食人鲳高速轰炸机）
84421	召唤“潜龙”截击中队（5架含光先进战机）
84431	召唤“喝彩城堡”轰炸中队（5架雷鸟战略轰炸机）
84441	召唤“███”特别行动组
84450	航空支援-反轻型扫荡
84460	航空支援-反主力轰炸
84470	航空支援-先导侦查
84480	航空支援-截击核心
84490	航空支援-强击核心
84500	航空支援-翼卫扬旗
84510	部署许可-早期预警
84520	部署许可-重型对舰
84530	部署许可-反舰强击
84540	部署许可-空中优势
84550	部署许可-全域压制
84560	一级信道扩容
84570	二级信道扩容
84580	三级信道扩容
84590	四级信道扩容
84451	召唤追忆之庭自律制空机队
84461	召唤追忆之庭自律轰炸机队
84471	龙之锐眼
84481	龙之利爪
84491	龙之钢颚
84501	龙之魂锋
84511	部署空间预警机“银河”
84521	部署重型对舰中队“回声”
84531	部署对舰中队“白鹰”
84541	部署战斗机中队“巫师”
84551	启动空域压制协议
84561	提升朱雀级战斗轰炸机可控制数量
84571	提升朱雀级战斗轰炸机可控制数量
84581	提升朱雀级战斗轰炸机可控制数量
84591	提升朱雀级战斗轰炸机可控制数量
84600	不屈级战列舰
84601	在无比级战巡基础上全面升级而来的新型战列舰
84610	星痕级舰队航母
84611	具有综合航空指控能力的大型舰队航母
84620	不屈级无畏舰
84621	食用油集团的集大成之作
84630	不挠级战列巡洋舰
84631	物美价廉的次级主力舰
84640	超级涡轮等离子炮
84641	超级等离子投射装备
84650	日怒级战列舰
84651	搭载重型能量武器的主力战舰
84660	不倦级星际堡垒
84661	是食用油集团融合了大量科研考古技术的大型堡垒
84670	三联装炮塔
84671	超级聚能等离子炮塔
84680	船体防御装甲
84681	船体上方装甲
84682	船体前方装甲
84683	船体左方装甲
84684	船体右方装甲
84685	船体下方装甲
84686	船体外侧装甲
84690	召唤钛猎杀者
84695	召唤汤圆X翼

rangeend


