105130  The merchant fleet has been completely destroyed. Your fleet can either eliminate the remaining enemy fleet and leave, or warp away immediately.
105135  The Vaygr fleet has appeared and is attacking the merchant fleet. Prepare for battle.
105140  You've discovered a nearbyimperial outpost under attack. Should you go to its aid? Helping the base will earn you extra rewards and honor points.
105150  The Imperial outpost has been completely destroyed. Your fleet can either eliminate the remaining enemy fleet and leave, or warp away immediately.
105155  The Vaygr fleet has appeared and is attacking the merchant fleet. Prepare for battle.
105160  The Vaygr fleet has appeared and is attacking the Imperial outpost. Prepare for battle.
105165  Your fleet's salvage operations have attracted the Vaygr fleet. Prepare for battle.\n(The stronger the fleet's engineering capabilities and the more times it attempts to salvage, the more likely it is to attract the Vaygr fleet.)
105170  Unawakened Sajuuk
105171  In the unawakened state, abilities are limited.
105180  Sajuuk Awakening
105181  Sajuuk is awakening, all abilities are activating.
105190  Sajuuk is awake
105191  Fully awakened, destroy everything.
105200  Temporarily produce drone fighters.
105201  Temporary production, without full assembly.
105210  Mass produced drone fighter
105211  Rapid production, posessing full combat capability.
105220  Heavily armoured drone fighter
105221  With enhanced weaponry, their combat capabilities are formidable.
105230  Broken Guardian
105231  Guardians with severely reduced combat capabilities.
105240  Damaged Guardian
105241  Guardians with somewhat reduced combat capabilities.
105250  Enhanced Guardian
105251  The Guardians have been strengthened and fully restored.
105260  Heavily Damaged Key of Sajuuk
105261  The Key of Sajuuk with partial hull damage.
105270  Old Key of Sajuuk
105271  The key of Sajuuk, sealed away for a long time.
105280  Refurbished Key of Sajuuk
105281  The Key of Sajuuk, rtestored by the Progenitor Facility.
105290  An anomoly has occured in space; a large number of crystals have appeared in this sector, interfering with your fleet's jump charge. Prepare for battle.
105300  An anomoly has occured in space; a large number of coffins has appeared in the sector, interfering with your fleet's jump charge. Prepare for battle
105310  An anomoly has occured in space; a large swarm of Keith has appeared in this sector, interfering with your fleet's jump charge. Prepare for battle.
105320  An anomoly has occured in space; a large number of Guardian fleets have appeared in this sector, interfering with your fleet's jump charge. Prepare for battle.
105330  Strange activity has been detected nearby. Should we investigate?
105335  Your arrival has attracted the attention of a nearby Vaygr fleet, which has now arrived and is interfering with your fleet's jump charge. Prepare for battle.
105340  The hyperspace energy vibration from your fleet's jump has attracted the attention of the nearby Zerg fleet.\nThis fleet has now arrived and is interfering with your fleet's jump charge. Prepare for battle.
105345  The hyperspace energy vibration from your fleet's jump has attracted the attention of a nearby coffin fleet.\nThis fleet has now arrived and is interfering with your fleet's jump charge. Prepare for battle.
105350  You've spotted a Vaygr transport fleet charging nearby. Should you hunt it down? Attacking this transport fleet might attract the Vaygr main fleet.
105355  The Vaygr support fleet has appeared and is supporting the transport fleet. Prepare for battle.
105360  The hyperspace energy vibration from your fleet's jump has attracted the attention of a nearby crystal cluster.\nThis fleet has now arrived and is interfering with your fleet's jump charge. Prepare for battle.
105365  Your fleet has destroyed the nearby defensive fortress before enemy reinforcements arrived.\nThe jump interference has been lifted, and you can leave the sector ahead of time.
105370  The Fairy Empire fleet has arrived on the battlefield and is providing support.
105375  It's a Trap!\nA Vaygr fleet is lying in ambush near the target area, ready to ambush you.
105380  You escaped back to the frontline shipyard and reported the situation, but the enemy had withdrawn by the time the Imperial counter-offensive fleet arrived.\nAs a reward for this recon operation, the Imperial commander gave you a certain amount of funds.
105385  Recon data indicated a strange energy signal nearby. The base commander suspects it's a Vaygr recon ship.\n The fleet commander wants you to search the area and destroy the enemy recon fleet.
105390  Colony
105395  Close Menu
105400  Colonial Information
105410  Colonial Fleet Call
105420  Resource Gathering Expedition
105430  Colonial Battle Expedition
105440  Colonial Counterattack
105450  100
105460  200
105470  300
105480  400
105490  500
105500  600
105510  700
105520  800
105530  900
105540  1000
105550  Cancel
105560  What size fleet do you need to summon for support? (The colonial Fleet will send ships of random types in batches to join the battle at the edge of the map, deducting corresponding fleet points. After the battle, the surviving colonial fleet on the map will withdraw and the fleet points will be refunded.)
105570  All summoned colonial fleets have been deployed to the battlefield, and more fleets can be deployed if needed, consuming fleet points.
105575  Large
105580  You can dispatch a colonial fleet to the vicinity of the colony to collect resources; the success of the collection depends on the fleet points you use.
105585  The fleet has been dispatched. Click the resource expedition button on the next map to obtain the exploration results.
105586  Colonial Alert
105587  A pirate fleet has spotted your colony. To facilitate an attack, they have established a pirate base near the colony. This base will serve as the fleet's assembly point, ready to launch an attack on your colony at any time.
105588  You can remotely dispatch a colonial fleet to conquer the nearby pirate bases; the outcome of the battle depends on the fleet points you use.
105589  There are currently no threatening forces near the colony, so you do not need to send an expeditionary fleet.
105590  The fleet has been dispatched. Click the Colonial Counterattack Operation button on the next map to obtain the expeidion results. (Warning: If the palyer does not click the button on the next map, the expedition fleet will automatically lose one point every time the map is cleared, until all contact is lost.)
105595  Colonial Defence Operations
105596  Defend the Colony
105597  Take the Initiative
105600  The colony is under threat from a nearby pirate base. You can choose how to fight back.
105605  The pirate fleet has arrived at the battlefield.
105610  Do you intend to defend the colony? Colonial defense can utilise the colony's defensive structires for combat, but destroying these structures will cause significant damage. Furthermore, victory in battle does not completely eliminate the colony threat; it only reduces its threat level.
105620  Are you going to launch a preemptive attack on the pirate base? Attacking a pirate base carries significant risks, but defeating them will yield additional look and completely eliminate the pirate threat.
105625  The pirate fleet has already detenced your fleet's movements and is now ready for battle.
105630  A crystal cluster has experienced a massive expansion and is now spreadign throughout the milky way. You may encounter these fleets anywhere in the galaxy. You can send colonial expeditionary fleets on anti-catastrophe expeditions, or you can personally go to the corresponding instance to fight and reduce the catastrophe threat (go to the Kharak planet map for anti-catastrophe operations).
105631  A super-hive fleet has appeared in the galaxy and begun its offensive across the galaxy. You may encounter these fleets anywhere in the galaxy. You can send colonial expeditionary fleets on anti-catastrophe expeditions, or you can personally go to the corresponding instance to fight and reduce the catastrophe threat (go to the Hive instance).
105632  A highly threatening sequence of coffins has suddent appeared and begun attacking all civilised facilities. You may encounter these fleets anywhere in the galaxy. You can send colonial expeditionary fleets on anti-catastrophe expeditions, or you can personally go to the corresponding instance to fight and reduce the catastrophe threat (go to the Mirror instance).
105633  A mysterious Vaygr warlord has rised to power, challenging the galactic order. You may encounter these fleets anywhere in the galaxy. You can send colonial expeditionary fleets on anti-catastrophe expeditions, or you can personally go to the corresponding instance to fight and reduce the catastrophe threat (go to the Grand Battle instance).
105634  A hidden Progenitor shipyard has suddenly been activated and is mass-producing Progenitor warships. These warships are now attacking civilisation facilities within range, and you may encounter these fleets anywhere in the galaxy. You can send colonial expeditionary fleets on anti-catastrophe expeditions, or you can personally go to the corresponding instance to fight and reduce the catastrophe threat (go to the Progenitor Ruins map for anti-catastrophe operations).
105635  Natural Disaster Warning
105636  Your fleet encountered a Vaygr main fleet during your exploration. The enemy has now intercepted your fleet and is preparing for battle.
105637  Counter-Disaster Operations
105638  Because your warehouse space is insufficient, you are no longer able to acquire any additional loot.
105639  Scourge Fleet
105650  Sector Investment
105660  Sector Defense Investment
105670  Sector Production Investment
105675  Natural Disaster Information
105680  Zalkalsorin's Desparate Battle
105685  Assist the Arbitration Tribunal or Mithril in their struggle for the Star Core and to obtain the power of the Twenty-Ninth Pillar.
105690  You need an invitation to enter this instance.
105695  This is the battlefield commander. Please assist the Arbitration Court in destroying all enemy units in the war zone. Note: Mission faliure occurs if Avalon is destroyed.
105700  This is the battlefield commander. Please assist all enemy units of Mithril Heavy Industries. Note: The mission will fail if Akasha's Sword Fortress is destroyed.
105701  Dominion of Fiallopolis
105702  Fiyal-Bothea Dominion Fleet
105703  Avatar Association Explorations Fleet
105710  Edible Oil Power Dock
105720  Vanaheim
105730  Noah Kushen Joint Industrial Park
105740  Development codemane Asling
105750  Azure Star Chapter
105760  Dark Area
105770  CPSR Wandering Soul Fleet
105780  Mission Failed, please evacuate the map.
105790  Akasha's Sword Fortress has been destroyed; mission failed. Remaining units, please leave the battlefield.
105795  The Vaygr fleet has arrived on the battlefield and is supporting the base. Prepare for battle.
105800  Training Crew
105805  You have accepted the task, and the task items have been distributed.
105810  You have accepted the mission; transporting the purchased goods back will earn you a hefty reward.
105820  Faraway class cargo ships that need to be escorted
105830  The cargo ship Hiigara that needs to be escorted
105840  The Caius merchant ship that needs to be escorted
105850  The Vaygr cargo ship that needs to be escorted
105860  The cargo ship Ehrlosgard that needs to be escorted
105865  There are currently no quests available in this sector. Please try again later (after the map changes).
105870  The ships requiring escort have already been temporarily assigned to the fleet. Please prepare them to set sail. (Note: Escorted ships have a particularly slow warp speed.)
105875  The 'Fourteenth Princess' stood on her Lorenhild Bridge, saluting Charles and her destiny as they completed the handover and were about to return to Devorne. Looking back, she saw her own youthful self, the years of growth she had experienced, and the newly formed Third Sequence.
105876  Subordinate Ship No. 1
105877  Subordinate Ship No. 2
105878  Subordinate Ship No. 3
105880  The enemy has set a small fleet to launch a probing attack.
105890  Warning: The more resources your fleet accumulates, the stronger the attacking enemy will be.
105891  The Radiance of Hiigara cpoied by the Progenitors.
105892  Marie de Lecia's Fate Warship is the flagship of theFairy Expeditionary Force. It assumes the role of 'Dominator', providing comprehensive support to the force across space. Od course, it is also accompanied by the Mara's traditional large scale firepower drone army, always on standby.
105893  You have declined the current mission. You will need to re-enter this sector before you can accept a new mission.
105900  Uninstall household appliances.
105910  The Morningblade is the operational mothership of the Azure Star Chapter in M51. Its mental model, together with the Chapter Overlord, commands this sharp weapon that journeys to the other side of the stars. As its slender bow cuts through the night sky, the halo of light refracted by the gravitational lens flows around it, and the starry sky becomes a long scroll for it to write on, and it weaves a war poem with stardust.
105920  Triple-Mounted Super-Flagship 3500mm Electromagnetic Railgun
105930  Triple-Mounted Super Flagship 5300mm Super-Barreled Cannon
105940  Triple-Mounted Super-Flaghip Ion Cannon
105950  Triple-Mounted Super-Flagship Super Plasma Emitter
105960  Triple-Mounted Super-Flagship Dragoon Anti-Ship Missile Launcher
105965  You have already made one special purchase and cannot purchase any more items.
105970  The procured supplies have been loaded onto the ship. Please procees to the mission location for delivery as soon as possible.




rangeend


